Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Seated Wide-Grip Row (Cable)",2,110.0,15,0,0,,,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Seated Wide-Grip Row (Cable)",3,121.0,12,0,0,,,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Hammer Curl (Dumbbell)",1,25.0,15,0,0,"",,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Hammer Curl (Dumbbell)",2,30.0,7,0,0,,,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Hammer Curl (Dumbbell)",3,25.0,6,0,0,,,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Hammer Curl (Dumbbell)",4,20.0,12,0,0,,,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Hammer Curl (Dumbbell)",5,15.0,12,0,0,,,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Lat Pulldown (Cable)",1,110.0,8,0,0,"",,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Lat Pulldown (Cable)",2,121.0,6,0,0,,,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Lat Pulldown (Cable)",3,121.0,10,0,0,,,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Crunch (Machine)",1,70.0,30,0,0,"",,
2023-11-09 12:52:14,"Midday Workout",1h 8m,"Crunch (Machine)",2,80.0,15,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Extension",1,44.0,20,0,0,"","",
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Extension",2,55.0,10,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Extension",3,55.0,10,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Extension",4,55.0,9,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Extension",5,49.5,12,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Extension",6,27.5,12,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Incline Bench Press (Smith Machine)",1,90.0,15,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Incline Bench Press (Smith Machine)",2,120.0,8,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Incline Bench Press (Smith Machine)",3,120.0,7,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",1,71.0,8,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",2,71.0,6,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",3,66.0,5,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",4,61.0,6,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Triceps Pushdown (Cable - Straight Bar)",5,33.0,12,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Cable Crossover",1,66.0,15,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Cable Crossover",2,66.0,10,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Cable Crossover",3,55.0,12,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Skullcrusher (Barbell)",1,50.0,15,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Skullcrusher (Barbell)",2,50.0,10,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Skullcrusher (Barbell)",3,50.0,8,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Skullcrusher (Barbell)",4,50.0,4,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Chest Dip",1,0,21,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Chest Dip",2,0,14,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Chest Dip",3,0,10,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Barbell Wrist Rotation ",1,10.0,30,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Barbell Wrist Rotation ",2,10.0,30,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Behind Back Wrist Curls",1,50.0,25,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Behind Back Wrist Curls",2,50.0,15,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Behind Back Wrist Curls",3,50.0,15,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Hex Press",1,35.0,20,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Hex Press",2,35.0,20,0,0,,,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Plate Push",1,10.0,15,0,0,"",,
2023-11-10 12:19:53,"Midday Workout",1h 12m,"Plate Push",2,10.0,15,0,0,,,
2023-11-11 13:45:24,"Midday Workout",33m,"Leg Press",1,90.0,15,0,0,"","",
2023-11-11 13:45:24,"Midday Workout",33m,"Leg Press",2,270.0,15,0,0,,,
2023-11-11 13:45:24,"Midday Workout",33m,"Leg Press",3,360.0,15,0,0,,,
2023-11-11 13:45:24,"Midday Workout",33m,"Leg Press",4,450.0,10,0,0,,,
2023-11-11 13:45:24,"Midday Workout",33m,"Seated Leg Curl (Machine)",1,160.0,15,0,0,"",,
2023-11-11 13:45:24,"Midday Workout",33m,"Seated Leg Curl (Machine)",2,210.0,11,0,0,,,
2023-11-11 13:45:24,"Midday Workout",33m,"Seated Leg Curl (Machine)",3,200.0,8,0,0,,,
2023-11-11 13:45:24,"Midday Workout",33m,"Hip Thrust (Barbell)",1,230.0,15,0,0,"",,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Leg Press",1,90.0,15,0,0,"","",
2023-11-12 16:08:10,"Afternoon Workout",57m,"Leg Press",2,270.0,15,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Leg Press",3,360.0,15,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Leg Press",4,450.0,10,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Calf Press on Seated Leg Press",1,220.0,20,0,0,"",,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Calf Press on Seated Leg Press",2,220.0,20,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Calf Press on Seated Leg Press",3,220.0,20,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Seated Leg Curl (Machine)",1,170.0,15,0,0,"",,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Seated Leg Curl (Machine)",2,210.0,11,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Seated Leg Curl (Machine)",3,200.0,8,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Leg Extension (Machine)",1,180.0,15,0,0,"",,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Leg Extension (Machine)",2,220.0,12,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Leg Extension (Machine)",3,180.0,15,0,0,,,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Hack Squat",1,180.0,15,0,0,"",,
2023-11-12 16:08:10,"Afternoon Workout",57m,"Hack Squat",2,270.0,8,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl Alternate (Dumbbell)",1,25.0,30,0,0,"","",
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl Alternate (Dumbbell)",2,35.0,20,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl Alternate (Dumbbell)",3,30.0,20,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Upright Row (Barbell)",1,65.0,15,0,0,"",,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Upright Row (Barbell)",2,65.0,15,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Upright Row (Barbell)",3,65.0,15,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl (Barbell)",1,74.99999999999999,10,0,0,"",,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl (Barbell)",2,74.99999999999999,8,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl (Barbell)",3,65.0,8,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Hammer Curl (Dumbbell)",1,15.0,12,0,0,"",,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Hammer Curl (Dumbbell)",2,15.0,12,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Hammer Curl (Dumbbell)",3,15.0,12,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Lateral Raise (Dumbbell)",1,20.0,18,0,0,"",,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Lateral Raise (Dumbbell)",2,20.0,15,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Lateral Raise (Dumbbell)",3,20.0,12,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Lateral Raise (Dumbbell)",4,15.0,10,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Face Pull (Cable)",1,33.0,15,0,0,"",,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Face Pull (Cable)",2,33.0,15,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Face Pull (Cable)",3,33.0,15,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl Rope ",1,60.5,10,0,0,"",,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl Rope ",2,55.0,9,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl Rope ",3,55.0,8,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Bicep Curl Rope ",4,38.5,8,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Sit Up Russian Twist ",1,30.0,12,0,0,"",,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Sit Up Russian Twist ",2,30.0,12,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Plate Curl",1,45.0,25,0,0,"",,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Plate Curl",2,25.0,20,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Plate Curl",3,45.0,15,0,0,,,
2023-11-13 12:40:47,"Midday Workout",1h 21m,"Plate Curl",4,25.0,20,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Extension",1,44.0,20,0,0,"","",
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Extension",2,55.0,9,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Extension",3,55.0,8,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Extension",4,49.5,10,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Extension",5,49.5,8,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Extension",6,33.0,6,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Incline Bench Press (Smith Machine)",1,90.0,15,0,0,"",,
2023-11-14 12:37:57,"Midday Workout",53m,"Incline Bench Press (Smith Machine)",2,140.0,4,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Incline Bench Press (Smith Machine)",3,120.0,4,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Hex Press",1,35.0,20,0,0,"",,
2023-11-14 12:37:57,"Midday Workout",53m,"Hex Press",2,35.0,20,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Hex Press",3,30.0,20,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Plate Push",1,10.0,15,0,0,"",,
2023-11-14 12:37:57,"Midday Workout",53m,"Plate Push",2,10.0,15,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Plate Push",3,10.0,15,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Pushdown (Cable - Straight Bar)",1,71.0,10,0,0,"",,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Pushdown (Cable - Straight Bar)",2,71.0,6,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Pushdown (Cable - Straight Bar)",3,66.0,6,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Pushdown (Cable - Straight Bar)",4,61.0,8,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Triceps Pushdown (Cable - Straight Bar)",5,44.0,6,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Chest Dip",1,0,23,0,0,"",,
2023-11-14 12:37:57,"Midday Workout",53m,"Chest Dip",2,0,15,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Chest Dip",3,0,15,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Barbell Wrist Rotation ",1,15.0,40,0,0,"",,
2023-11-14 12:37:57,"Midday Workout",53m,"Barbell Wrist Rotation ",2,15.0,30,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Barbell Wrist Rotation ",3,15.0,30,0,0,,,
2023-11-14 12:37:57,"Midday Workout",53m,"Behind Back Wrist Curls",1,50.0,25,0,0,"",,
2023-11-14 12:37:57,"Midday Workout",53m,"Behind Back Wrist Curls",2,50.0,15,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Romanian Deadlift (Barbell)",1,135.0,15,0,0,"","",
2023-11-15 12:36:55,"Midday Workout",48m,"Romanian Deadlift (Barbell)",2,135.0,12,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Seated Leg Curl (Machine)",1,170.0,15,0,0,"",,
2023-11-15 12:36:55,"Midday Workout",48m,"Seated Leg Curl (Machine)",2,210.0,11,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Seated Leg Curl (Machine)",3,200.0,8,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Seated Leg Curl (Machine)",4,190.0,7,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Bulgarian Split Squat",1,80.0,30,0,0,"",,
2023-11-15 12:36:55,"Midday Workout",48m,"Bulgarian Split Squat",2,100.0,24,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Bulgarian Split Squat",3,120.0,20,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Leg Extension (Machine)",1,180.0,15,0,0,"",,
2023-11-15 12:36:55,"Midday Workout",48m,"Leg Extension (Machine)",2,220.0,12,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Leg Extension (Machine)",3,200.0,7,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Leg Extension (Machine)",4,170.0,10,0,0,,,
2023-11-15 12:36:55,"Midday Workout",48m,"Glute Kickback (Machine)",1,200.0,24,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",1,99.0,12,0,0,"","",
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",2,121.0,15,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",3,143.0,10,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",4,143.0,8,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Lat Pulldown (Cable)",5,121.0,8,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl (Barbell)",1,45.0,12,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl (Barbell)",2,74.99999999999999,8,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl (Barbell)",3,74.99999999999999,6,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl (Barbell)",4,65.0,9,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Hammer Curl (Dumbbell)",1,15.0,15,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Hammer Curl (Dumbbell)",2,15.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Hammer Curl (Dumbbell)",3,15.0,15,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Row (Hex Bar)",1,95.0,20,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Row (Hex Bar)",2,140.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Row (Hex Bar)",3,130.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Spider Curl",1,65.0,12,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Spider Curl",2,55.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Spider Curl",3,55.0,12,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Crunch (Machine)",1,70.0,30,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Crunch (Machine)",2,80.0,18,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl Rope ",1,60.5,10,0,0,"",,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl Rope ",2,49.5,8,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl Rope ",3,49.5,8,0,0,,,
2023-11-16 12:16:43,"Midday Workout",1h 1m,"Bicep Curl Rope ",4,33.0,6,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",1,44.0,20,0,0,"","",
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",2,55.0,10,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",3,55.0,11,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",4,55.0,9,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",5,49.5,10,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",6,33.0,7,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Incline Bench Press (Smith Machine)",1,90.0,15,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Incline Bench Press (Smith Machine)",2,140.0,7,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Incline Bench Press (Smith Machine)",3,140.0,6,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Incline Bench Press (Smith Machine)",4,120.0,8,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Tricep KickBack ",1,11.0,30,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Tricep KickBack ",2,11.0,36,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Tricep KickBack ",3,11.0,34,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Cable Crossover",1,66.0,15,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Cable Crossover",2,66.0,12,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Cable Crossover",3,55.0,12,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,71.0,9,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,71.0,6,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,66.0,9,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",4,44.0,6,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Plate Push",1,10.0,20,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Plate Push",2,10.0,20,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Plate Push",3,10.0,20,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Forearm Curl ",1,60.5,25,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Forearm Curl ",2,60.5,20,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Hack Squat",1,90.0,15,0,0,"","",
2023-11-18 13:53:51,"Midday Workout",34m,"Hack Squat",2,180.0,15,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Hack Squat",3,270.0,12,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Seated Leg Curl (Machine)",1,170.0,15,0,0,"",,
2023-11-18 13:53:51,"Midday Workout",34m,"Seated Leg Curl (Machine)",2,210.0,10,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Seated Leg Curl (Machine)",3,210.0,9,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Seated Leg Curl (Machine)",4,180.0,8,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Hip Thrust (Barbell)",1,180.0,15,0,0,"",,
2023-11-18 13:53:51,"Midday Workout",34m,"Hip Thrust (Barbell)",2,230.0,12,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Hip Thrust (Barbell)",3,230.0,12,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Press",1,90.0,15,0,0,"","",
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Press",2,360.0,15,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Press",3,360.0,15,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Seated Leg Curl (Machine)",1,180.0,15,0,0,"",,
2023-11-19 22:24:33,"Evening Workout",57m,"Seated Leg Curl (Machine)",2,210.0,12,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Seated Leg Curl (Machine)",3,200.0,8,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Lunge (Dumbbell)",1,80.0,18,0,0,"",,
2023-11-19 22:24:33,"Evening Workout",57m,"Lunge (Dumbbell)",2,80.0,18,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Extension (Machine)",1,180.0,15,0,0,"",,
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Extension (Machine)",2,210.0,13,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Extension (Machine)",3,200.0,11,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Glute Kickback (Machine)",1,200.0,24,0,0,"",,
2023-11-19 22:24:33,"Evening Workout",57m,"Glute Kickback (Machine)",2,250.0,24,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl Alternate (Dumbbell)",1,25.0,30,0,0,"","",
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl Alternate (Dumbbell)",2,35.0,20,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl Alternate (Dumbbell)",3,30.0,20,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Shoulder Press",1,90.0,14,0,0,"",,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Shoulder Press",2,120.0,8,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Shoulder Press",3,120.0,6,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl (Barbell)",1,74.99999999999999,12,0,0,"",,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl (Barbell)",2,74.99999999999999,10,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl (Barbell)",3,65.0,10,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Hammer Curl (Dumbbell)",1,15.0,15,0,0,"",,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Hammer Curl (Dumbbell)",2,15.0,15,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Hammer Curl (Dumbbell)",3,15.0,12,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Upright Row (Barbell)",1,74.99999999999999,12,0,0,"",,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Upright Row (Barbell)",2,60.0,15,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Upright Row (Barbell)",3,60.0,12,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Lateral Raise (Plate)",1,15.0,15,0,0,"",,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Lateral Raise (Plate)",2,15.0,15,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Lateral Raise (Plate)",3,15.0,15,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl Rope ",1,60.5,11,0,0,"",,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl Rope ",2,55.0,10,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl Rope ",3,49.5,9,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Bicep Curl Rope ",4,33.0,8,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Overhead Press (Barbell)",1,20.0,15,0,0,"",,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Overhead Press (Barbell)",2,20.0,15,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Plate Curl",1,45.0,20,0,0,"",,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Plate Curl",2,25.0,25,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Plate Curl",3,45.0,20,0,0,,,
2023-11-20 23:02:14,"Evening Workout",1h 21m,"Plate Curl",4,25.0,20,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Triceps Extension",1,44.0,15,0,0,"","",
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Triceps Extension",2,55.0,10,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Triceps Extension",3,55.0,11,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Triceps Extension",4,60.5,9,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Triceps Extension",5,33.0,10,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Incline Bench Press (Smith Machine)",1,90.0,15,0,0,"",,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Incline Bench Press (Smith Machine)",2,140.0,5,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Incline Bench Press (Smith Machine)",3,130.0,7,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Skullcrusher (Barbell)",1,50.0,15,0,0,"",,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Skullcrusher (Barbell)",2,50.0,15,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Skullcrusher (Barbell)",3,60.0,9,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Skullcrusher (Barbell)",4,50.0,5,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Chest Fly (Dumbbell)",1,60.0,12,0,0,"",,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Chest Fly (Dumbbell)",2,60.0,12,0,0,,,
2023-11-21 22:09:25,"Evening Workout",1h 24m,"Chest Fly (Dumbbell)",3,60.0,12,0,0,,,
