Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-12-05 22:01:35,"Evening Workout",44m,"Seated Row (Cable)",1,77.0,10,0,0,"","Slow & controlled",6
2022-12-05 22:01:35,"Evening Workout",44m,"Seated Row (Cable)",2,99.0,12,0,0,,,7
2022-12-05 22:01:35,"Evening Workout",44m,"Seated Row (Cable)",3,121.0,12,0,0,,,7
2022-12-05 22:01:35,"Evening Workout",44m,"Seated Row (Cable)",4,143.0,12,0,0,,,9.5
2022-12-05 22:01:35,"Evening Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",1,44.0,12,0,0,"",,6
2022-12-05 22:01:35,"Evening Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",2,55.0,12,0,0,,,6
2022-12-05 22:01:35,"Evening Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",3,66.0,12,0,0,,,8
2022-12-05 22:01:35,"Evening Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",4,66.0,12,0,0,,,8
2022-12-05 22:01:35,"Evening Workout",44m,"Incline Bench Press (Dumbbell)",1,40.0,10,0,0,"",,6.5
2022-12-05 22:01:35,"Evening Workout",44m,"Incline Bench Press (Dumbbell)",2,50.0,10,0,0,,,7.5
2022-12-05 22:01:35,"Evening Workout",44m,"Incline Bench Press (Dumbbell)",3,50.0,10,0,0,,,7.5
2022-12-05 22:01:35,"Evening Workout",44m,"Incline Bench Press (Dumbbell)",4,60.0,10,0,0,,,10
2022-12-05 22:01:35,"Evening Workout",44m,"Crunch (Machine)",1,60.0,15,0,0,"",,7.5
2022-12-05 22:01:35,"Evening Workout",44m,"Crunch (Machine)",2,60.0,15,0,0,,,7.5
2022-12-05 22:01:35,"Evening Workout",44m,"Crunch (Machine)",3,60.0,15,0,0,,,8.5
2022-12-05 22:01:35,"Evening Workout",44m,"Preacher Curl (Machine)",1,40.0,10,0,0,"",,6
2022-12-05 22:01:35,"Evening Workout",44m,"Preacher Curl (Machine)",2,70.0,10,0,0,,,6
2022-12-05 22:01:35,"Evening Workout",44m,"Preacher Curl (Machine)",3,90.0,5,0,0,,,10
2022-12-06 21:39:14,"Evening Workout",48m,"Pull Up",1,0,10,0,0,"","",7
2022-12-06 21:39:14,"Evening Workout",48m,"Pull Up",2,0,10,0,0,,,7
2022-12-06 21:39:14,"Evening Workout",48m,"Pull Up",3,0,7,0,0,,,9.5
2022-12-06 21:39:14,"Evening Workout",48m,"Lat Pulldown (Single Arm)",1,55.0,12,0,0,"",,7.5
2022-12-06 21:39:14,"Evening Workout",48m,"Lat Pulldown (Single Arm)",2,44.0,12,0,0,,,6
2022-12-06 21:39:14,"Evening Workout",48m,"Lat Pulldown (Single Arm)",3,55.0,12,0,0,,,8
2022-12-06 21:39:14,"Evening Workout",48m,"Lat Pulldown (Single Arm)",4,55.0,12,0,0,,,8
2022-12-06 21:39:14,"Evening Workout",48m,"Shrug (Dumbbell)",1,50.0,12,0,0,"",,
2022-12-06 21:39:14,"Evening Workout",48m,"Shrug (Dumbbell)",2,50.0,12,0,0,,,
2022-12-06 21:39:14,"Evening Workout",48m,"Shrug (Dumbbell)",3,50.0,12,0,0,,,
2022-12-06 21:39:14,"Evening Workout",48m,"Bent Over Row (Barbell)",1,135.0,12,0,0,"",,7.5
2022-12-06 21:39:14,"Evening Workout",48m,"Bent Over Row (Barbell)",2,95.0,12,0,0,,,6
2022-12-06 21:39:14,"Evening Workout",48m,"Bent Over Row (Barbell)",3,115.0,12,0,0,,,7
2022-12-06 21:39:14,"Evening Workout",48m,"Bent Over Row (Barbell)",4,135.0,12,0,0,,,
2022-12-06 21:39:14,"Evening Workout",48m,"Bent over Lat Pull under",1,60.5,12,0,0,"",,
2022-12-06 21:39:14,"Evening Workout",48m,"Bent over Lat Pull under",2,60.5,12,0,0,,,
2022-12-06 21:39:14,"Evening Workout",48m,"Bent over Lat Pull under",3,60.5,12,0,0,,,
2022-12-06 21:39:14,"Evening Workout",48m,"Seated Row (Cable)",1,77.0,15,0,0,"",,6
2022-12-06 21:39:14,"Evening Workout",48m,"Seated Row (Cable)",2,99.0,14,0,0,,,7
2022-12-06 21:39:14,"Evening Workout",48m,"Seated Row (Cable)",3,99.0,12,0,0,,,7
2022-12-06 21:39:14,"Evening Workout",48m,"Seated Row (Cable)",4,99.0,11,0,0,,,
2022-12-07 14:35:14,"Afternoon Workout",35m,"Incline Curl (Dumbbell)",1,20.0,12,0,0,"","",
2022-12-07 14:35:14,"Afternoon Workout",35m,"Incline Curl (Dumbbell)",2,20.0,12,0,0,,,
2022-12-07 14:35:14,"Afternoon Workout",35m,"Seated Hammer Curls",1,20.0,10,0,0,"",,
2022-12-07 14:35:14,"Afternoon Workout",35m,"Seated Hammer Curls",2,20.0,10,0,0,,,
2022-12-07 14:35:14,"Afternoon Workout",35m,"Triceps Pushdown (Cable - Straight Bar)",1,44.0,12,0,0,"",,
2022-12-07 14:35:14,"Afternoon Workout",35m,"Triceps Pushdown (Cable - Straight Bar)",2,66.0,12,0,0,,,
2022-12-08 19:30:00,"Evening Workout",30m,"Leg Press",1,180.0,10,0,0,"","",
2022-12-08 19:30:00,"Evening Workout",30m,"Leg Press",2,200.0,10,0,0,,,
2022-12-08 19:30:00,"Evening Workout",30m,"Leg Press",3,240.0,10,0,0,,,
2022-12-08 19:30:00,"Evening Workout",30m,"Glute Kickback (Machine)",1,160.0,8,0,0,"",,
2022-12-08 19:30:00,"Evening Workout",30m,"Glute Kickback (Machine)",2,160.0,8,0,0,,,
2022-12-08 19:30:00,"Evening Workout",30m,"Glute Kickback (Machine)",3,160.0,8,0,0,,,
2022-12-08 19:30:00,"Evening Workout",30m,"Crunch (Machine)",1,60.0,15,0,0,"",,
2022-12-08 19:30:00,"Evening Workout",30m,"Crunch (Machine)",2,60.0,15,0,0,,,
2022-12-08 19:30:00,"Evening Workout",30m,"Crunch (Machine)",3,60.0,15,0,0,,,
2022-12-13 17:28:15,"Afternoon Workout",29m,"Incline Bench Press (Barbell)",1,135.0,8,0,0,"","",8.5
2022-12-13 17:28:15,"Afternoon Workout",29m,"Incline Bench Press (Barbell)",2,135.0,8,0,0,,,8.5
2022-12-13 17:28:15,"Afternoon Workout",29m,"Incline Bench Press (Barbell)",3,145.0,8,0,0,,,8.5
2022-12-13 17:28:15,"Afternoon Workout",29m,"Incline Bench Press (Barbell)",4,149.99999999999997,8,0,0,,,8.5
2022-12-13 17:28:15,"Afternoon Workout",29m,"Incline Bench Press (Dumbbell)",1,50.0,8,0,0,"",,
2022-12-13 17:28:15,"Afternoon Workout",29m,"Incline Bench Press (Dumbbell)",2,60.0,6,0,0,,,
2022-12-13 17:28:15,"Afternoon Workout",29m,"Incline Bench Press (Dumbbell)",3,60.0,6,0,0,,,
2022-12-13 17:28:15,"Afternoon Workout",29m,"Seated Hammer Curls",1,15.0,10,0,0,"",,
2022-12-13 17:28:15,"Afternoon Workout",29m,"Seated Hammer Curls",2,15.0,10,0,0,,,
2022-12-13 17:28:15,"Afternoon Workout",29m,"Seated Hammer Curls",3,15.0,10,0,0,,,
2022-12-19 11:08:23,"Morning Workout",47m,"Bench Press (Barbell)",1,125.0,8,0,0,"","",6.5
2022-12-19 11:08:23,"Morning Workout",47m,"Bench Press (Barbell)",2,145.0,8,0,0,,,7.5
2022-12-19 11:08:23,"Morning Workout",47m,"Bench Press (Barbell)",3,160.0,8,0,0,,,8.5
2022-12-19 11:08:23,"Morning Workout",47m,"Bench Press (Barbell)",4,160.0,4,0,0,,,9.5
2022-12-19 11:08:23,"Morning Workout",47m,"Lateral Raise (Dumbbell)",1,20.0,15,0,0,"",,
2022-12-19 11:08:23,"Morning Workout",47m,"Lateral Raise (Dumbbell)",2,20.0,15,0,0,,,
2022-12-19 11:08:23,"Morning Workout",47m,"Lateral Raise (Dumbbell)",3,20.0,15,0,0,,,
2022-12-19 11:08:23,"Morning Workout",47m,"Seated Hammer Curls",1,25.0,10,0,0,"",,
2022-12-19 11:08:23,"Morning Workout",47m,"Seated Hammer Curls",2,25.0,10,0,0,,,
2022-12-19 11:08:23,"Morning Workout",47m,"Seated Hammer Curls",3,25.0,10,0,0,,,
2022-12-19 11:08:23,"Morning Workout",47m,"Chest Press (Machine)",1,50.0,10,0,0,"",,
2022-12-19 11:08:23,"Morning Workout",47m,"Chest Press (Machine)",2,80.0,10,0,0,,,
2022-12-19 11:08:23,"Morning Workout",47m,"Chest Press (Machine)",3,80.0,12,0,0,,,
2022-12-19 11:08:23,"Morning Workout",47m,"Triceps Extension",1,60.0,12,0,0,"",,
2022-12-19 11:08:23,"Morning Workout",47m,"Triceps Extension",2,60.0,12,0,0,,,
2022-12-19 11:08:23,"Morning Workout",47m,"Crunch (Machine)",1,60.0,15,0,0,"",,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Triceps Extension",1,44.0,10,0,0,"","",
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Triceps Extension",2,55.0,10,0,0,,,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Triceps Extension",3,66.0,10,0,0,,,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Chest Fly (Dumbbell)",1,25.0,12,0,0,"",,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Chest Fly (Dumbbell)",2,30.0,12,0,0,,,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Chest Fly (Dumbbell)",3,30.0,12,0,0,,,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Incline Bench Press (Dumbbell)",1,55.0,10,0,0,"",,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Incline Bench Press (Dumbbell)",2,60.0,10,0,0,,,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Incline Bench Press (Dumbbell)",3,60.0,10,0,0,,,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Single Arm Cable Crossover",1,8.0,22,0,0,"",,
2022-12-21 14:11:37,"Afternoon Workout",1h 13m,"Single Arm Cable Crossdown",1,8.0,22,0,0,"",,
2022-12-28 10:43:16,"Chest and Triceps",38m,"Bench Press (Barbell)",1,135.0,10,0,0,"","",
2022-12-28 10:43:16,"Chest and Triceps",38m,"Bench Press (Barbell)",2,145.0,10,0,0,,,7.5
2022-12-28 10:43:16,"Chest and Triceps",38m,"Bench Press (Barbell)",3,155.0,6,0,0,,,9.5
2022-12-28 10:43:16,"Chest and Triceps",38m,"Incline Bench Press (Barbell)",1,115.0,10,0,0,"",,
2022-12-28 10:43:16,"Chest and Triceps",38m,"Incline Bench Press (Barbell)",2,115.0,10,0,0,,,
2022-12-28 10:43:16,"Chest and Triceps",38m,"Incline Bench Press (Barbell)",3,125.0,10,0,0,,,
2022-12-28 10:43:16,"Chest and Triceps",38m,"Strict Military Press (Barbell)",1,45.0,10,0,0,"",,
2022-12-28 10:43:16,"Chest and Triceps",38m,"Strict Military Press (Barbell)",2,95.0,8,0,0,,,
2022-12-28 10:43:16,"Chest and Triceps",38m,"Strict Military Press (Barbell)",3,95.0,8,0,0,,,
2022-12-28 10:43:16,"Chest and Triceps",38m,"Incline Bench Press (Dumbbell)",1,50.0,10,0,0,"",,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Seated Leg Press (Machine)",1,180.0,8,0,0,"","",
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Seated Leg Press (Machine)",2,220.0,8,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Seated Leg Press (Machine)",3,240.0,8,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Seated Leg Press (Machine)",4,240.0,8,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Leg Extension (Machine)",1,80.0,15,0,0,"",,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Leg Extension (Machine)",2,90.0,15,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Leg Extension (Machine)",3,100.0,15,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Leg Extension (Machine)",4,120.0,15,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Lever Row",1,70.0,10,0,0,"",,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Lever Row",2,90.0,10,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Lever Row",3,90.0,10,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Lever Row",4,100.0,10,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Hack Squat",1,90.0,8,0,0,"",,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Hack Squat",2,180.0,8,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Hack Squat",3,230.0,8,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Standing Calf Raise (Dumbbell)",1,80.0,12,0,0,"",,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Standing Calf Raise (Dumbbell)",2,80.0,20,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Standing Calf Raise (Dumbbell)",3,80.0,20,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Standing Calf Raise (Dumbbell)",4,80.0,20,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Crunch (Machine)",1,80.0,15,0,0,"",,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Crunch (Machine)",2,80.0,15,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Crunch (Machine)",3,80.0,15,0,0,,,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Crunch",1,20.0,15,0,0,"",,
2022-12-31 17:29:27,"Afternoon Workout",1h 3m,"Crunch",2,20.0,15,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Triceps Extension",1,33.0,10,0,0,"","",
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Triceps Extension",2,33.0,10,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Bench Press (Barbell)",1,155.0,8,0,0,"",,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Bench Press (Barbell)",2,165.0,8,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Bench Press (Barbell)",3,170.0,8,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Bench Press (Barbell)",4,165.0,8,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Incline Curl (Dumbbell)",1,25.0,10,0,0,"",,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Incline Curl (Dumbbell)",2,25.0,10,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Seated Hammer Curls",1,25.0,10,0,0,"",,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Seated Hammer Curls",2,25.0,10,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Chest Fly (Dumbbell)",1,20.0,12,0,0,"",,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Chest Fly (Dumbbell)",2,20.0,12,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Chest Fly (Dumbbell)",3,20.0,12,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Bicep Curl (Cable)",1,38.5,10,0,0,"",,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Bicep Curl (Cable)",2,38.5,10,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Bicep Curl (Cable)",3,38.5,10,0,0,,,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Crunch",1,20.0,15,0,0,"",,
2023-01-01 12:18:55,"Chest & Biceps Sun",55m,"Bicycle Crunch",1,10.0,25,0,0,"",,
2023-01-02 21:03:29,"Legs & Triceps",1h 3m,"Triceps Extension (Dumbbell)",1,80.0,12,0,0,"","",
2023-01-02 21:03:29,"Legs & Triceps",1h 3m,"Triceps Extension (Dumbbell)",2,80.0,12,0,0,,,
2023-01-02 21:03:29,"Legs & Triceps",1h 3m,"Triceps Extension (Dumbbell)",3,80.0,12,0,0,,,
2023-01-02 21:03:29,"Legs & Triceps",1h 3m,"Bench Press - Close Grip (Barbell)",1,80.0,12,0,0,"",,
2023-01-02 21:03:29,"Legs & Triceps",1h 3m,"Bench Press - Close Grip (Barbell)",2,80.0,12,0,0,,,
2023-01-02 21:03:29,"Legs & Triceps",1h 3m,"Bench Press - Close Grip (Barbell)",3,80.0,12,0,0,,,
2023-01-02 21:03:29,"Legs & Triceps",1h 3m,"Hack Squat",1,90.0,8,0,0,"",,
2023-01-02 21:03:29,"Legs & Triceps",1h 3m,"Hack Squat",2,180.0,8,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Triceps Extension",1,55.0,10,0,0,"","",
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Triceps Extension",2,55.0,10,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Incline Curl (Dumbbell)",1,25.0,10,0,0,"",,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Incline Curl (Dumbbell)",2,25.0,10,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Seated Hammer Curls",1,25.0,10,0,0,"",,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Seated Hammer Curls",2,25.0,10,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Bicycle Crunch",1,10.0,25,0,0,"",,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Pec Deck (Machine)",1,140.0,10,0,0,"",,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Pec Deck (Machine)",2,140.0,10,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Pec Deck (Machine)",3,140.0,8,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Incline Bench Press (Barbell)",1,135.0,5,0,0,"",,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Incline Bench Press (Barbell)",2,135.0,5,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Incline Bench Press (Barbell)",3,155.0,3,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Bicep Curl (Machine)",1,120.0,8,0,0,"",,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Bicep Curl (Machine)",2,120.0,8,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Bicep Curl (Machine)",3,80.0,10,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Bicep Curl (Machine)",4,80.0,10,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Incline Bench Press (Dumbbell)",1,110.0,10,0,0,"",,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Incline Bench Press (Dumbbell)",2,140.0,8,0,0,,,
2023-01-04 19:53:46,"Chest & Biceps Sun",36m,"Incline Bench Press (Dumbbell)",3,140.0,8,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Seated Leg Press (Machine)",1,180.0,8,0,0,"","",
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Seated Leg Press (Machine)",2,220.0,8,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Seated Leg Press (Machine)",3,240.0,8,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Seated Leg Press (Machine)",4,26.0,8,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Leg Extension (Machine)",1,80.0,15,0,0,"",,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Leg Extension (Machine)",2,100.0,15,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Leg Extension (Machine)",3,120.0,15,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Leg Extension (Machine)",4,140.0,15,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Lever Row",1,90.0,10,0,0,"",,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Lever Row",2,100.0,10,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Lever Row",3,115.0,10,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Standing Calf Raise (Dumbbell)",1,80.0,12,0,0,"",,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Standing Calf Raise (Dumbbell)",2,80.0,20,0,0,,,
2023-01-05 19:13:58,"Legs & Back Saturday ",55m,"Standing Calf Raise (Dumbbell)",3,80.0,20,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Triceps Extension",1,66.0,12,0,0,"","",
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Triceps Extension",2,66.0,12,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Bench Press (Barbell)",1,155.0,8,0,0,"",,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Bench Press (Barbell)",2,165.0,8,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Bench Press (Barbell)",3,170.0,8,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Bench Press (Barbell)",4,170.0,8,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Incline Curl (Dumbbell)",1,25.0,10,0,0,"",,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Incline Curl (Dumbbell)",2,25.0,10,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Incline Curl (Dumbbell)",3,25.0,10,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Seated Hammer Curls",1,25.0,10,0,0,"",,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Seated Hammer Curls",2,25.0,10,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Seated Hammer Curls",3,25.0,10,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Chest Fly (Dumbbell)",1,30.0,12,0,0,"",,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Chest Fly (Dumbbell)",2,30.0,12,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Chest Fly (Dumbbell)",3,20.0,12,0,0,,,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Pec Deck (Machine)",1,90.0,10,0,0,"",,
2023-01-07 19:23:57,"Chest & Biceps Sun",1h 7m,"Pec Deck (Machine)",2,140.0,10,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Leg Press",1,180.0,8,0,0,"","",
2023-01-08 20:08:11,"Legs Alternate",43m,"Leg Press",2,230.0,8,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Leg Press",3,230.0,8,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Leg Press",4,250.0,10,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Hip Thrust (Barbell)",1,90.0,8,0,0,"",,
2023-01-08 20:08:11,"Legs Alternate",43m,"Hip Thrust (Barbell)",2,180.0,8,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Hip Thrust (Barbell)",3,230.0,10,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Hip Thrust (Barbell)",4,270.0,10,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Hip Thrust (Barbell)",5,290.0,5,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Leg Extension (Machine)",1,120.0,15,0,0,"",,
2023-01-08 20:08:11,"Legs Alternate",43m,"Leg Extension (Machine)",2,130.0,15,0,0,,,
2023-01-08 20:08:11,"Legs Alternate",43m,"Leg Extension (Machine)",3,140.0,15,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Triceps Extension",1,66.0,10,0,0,"","",
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Triceps Extension",2,66.0,10,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Lever Row",1,90.0,10,0,0,"",,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Lever Row",2,110.0,10,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Lever Row",3,110.0,10,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bench Press (Barbell)",1,95.0,8,0,0,"",,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bench Press (Barbell)",2,135.0,8,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bench Press (Barbell)",3,155.0,8,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bench Press (Barbell)",4,170.0,5,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bench Press (Barbell)",5,185.00000000000003,2,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bench Press (Dumbbell)",1,120.0,8,0,0,"",,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bench Press (Dumbbell)",2,140.0,8,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Incline Curl (Dumbbell)",1,30.0,10,0,0,"",,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Incline Curl (Dumbbell)",2,25.0,10,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Seated Hammer Curls",1,20.0,10,0,0,"",,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Seated Hammer Curls",2,25.0,10,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bicep Curl (Cable)",1,33.0,12,0,0,"",,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bicep Curl (Cable)",2,44.0,12,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Bicep Curl (Cable)",3,44.0,12,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Cable Twist",1,22.0,8,0,0,"",,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Cable Twist",2,33.0,8,0,0,,,
2023-01-09 13:49:48,"Chest & Biceps Sun",45m,"Cable Twist",3,33.0,8,0,0,,,
2023-01-10 20:27:56,"Evening Workout",38m,"Seated Row (Cable)",1,77.0,12,0,0,"","",
2023-01-10 20:27:56,"Evening Workout",38m,"Seated Row (Cable)",2,110.0,12,0,0,,,
2023-01-10 20:27:56,"Evening Workout",38m,"Seated Row (Cable)",3,143.0,12,0,0,,,
2023-01-10 20:27:56,"Evening Workout",38m,"Seated Row (Cable)",4,121.0,12,0,0,,,
2023-01-10 20:27:56,"Evening Workout",38m,"Shoulder Press (Machine)",1,70.0,12,0,0,"",,
2023-01-10 20:27:56,"Evening Workout",38m,"Shoulder Press (Machine)",2,100.0,12,0,0,,,
2023-01-10 20:27:56,"Evening Workout",38m,"Shoulder Press (Machine)",3,140.0,12,0,0,,,
2023-01-10 20:27:56,"Evening Workout",38m,"Shoulder Press (Machine)",4,120.0,12,0,0,,,
2023-01-10 20:27:56,"Evening Workout",38m,"Incline Bench Press (Dumbbell)",1,80.0,10,0,0,"",,
2023-01-10 20:27:56,"Evening Workout",38m,"Incline Bench Press (Dumbbell)",2,110.0,10,0,0,,,
2023-01-10 20:27:56,"Evening Workout",38m,"Incline Bench Press (Dumbbell)",3,130.0,10,0,0,,,
